credit.policy,purpose_0,purpose_1,purpose_2,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
1,0,0,1,0.3576148761575762,-0.7669130430405914,0.9772076711833156,0.5900448519345043,-0.0013987969934971132,2.3672836164175597,1.0315481014217027,0.19819478559756054,0,0,0,1
1,0,0,1,-0.7674028357048552,-0.38445702318078956,0.08875692098596712,-0.4241576257120329,-0.44873407551361355,-0.17087790911642387,-0.4035774570473353,-0.5305310292875823,0,0,0,0
1,0,0,1,-0.26827525931518514,-0.7883409694503934,-1.562703946282728,0.7863421056725437,-1.0451811135404354,0.19099914126368517,-2.0164019920572205,1.175753805565435,0,1,0,0
1,0,0,1,-0.8941653947879464,-0.7856846149367815,0.9526455812295939,-1.1989369378144463,0.5950482410333248,1.5960397458007016,1.4021402395628617,0.04889486254792167,2,0,0,0
1,0,1,1,-0.7674028357048552,-1.149487123100998,-0.6936823740577168,1.04509757650905,-0.597845835020319,0.18810898825037026,-1.8326570178572927,1.6983035362391719,0,0,0,0
1,0,0,1,-0.26827525931518514,-0.16504214035645196,-0.12409640640937916,-0.7230648075404114,-1.0451811135404354,0.42212274433784613,-1.7266153927304724,-1.5720757305624449,1,1,0,0
1,1,0,1,-0.5178390475100202,0.6652162203980023,-0.26522953778150427,0.5186640323933989,-0.44873407551361355,1.3769342239359126,-0.37379849652800723,-0.3136906648583446,2,0,0,0
1,0,1,1,-0.6446016065931114,-0.133520066794925,1.4933705338426118,1.6518345426084449,1.7879423170869686,1.0441764430178226,0.8666622947553029,0.7989492378687273,2,0,0,1
1,0,0,1,-0.1415127002320945,-0.15789949821985136,-0.04269490159295143,-0.23678297441663165,-1.194292873047141,-0.3621522863744334,-0.6635290978997422,0.9091468001196511,1,0,0,0
1,1,1,1,-1.5200555302607073,0.13689682269075973,-1.1843006598443855,-1.2941113638692534,0.8932717600467357,-0.3621522863744334,-1.3207434316046491,-1.0566355200339292,1,0,0,0
1,0,0,1,-0.6446016065931114,-0.3784359529499362,0.37197646875857066,-0.6546581888135187,-0.7469575945270245,1.750673718389223,0.15760222370161278,1.0762205235323425,1,0,1,0
1,1,1,1,-1.2704917420658721,1.656095484075519,-0.5359757480996657,0.3669797908685501,1.1914952790601467,1.942844822534751,-0.8271733638731162,-1.0744093203969816,2,0,0,0
1,0,1,1,-1.7696193184555422,-0.8385755848078082,-1.9245695047435276,-0.9758718767484923,1.340607038566852,0.39561624867472195,-1.0522066910642849,-0.8255761153142498,0,0,0,0
1,0,1,1,-0.8941653947879464,-1.1521434776146098,0.32236123218414625,-0.13714724714050558,-0.7469575945270245,-0.2224086274231495,-0.0002103496614660427,1.2255204465819816,0,0,0,0
1,0,1,0,-0.5178390475100202,-0.5893505013307158,0.4521204866206963,1.0287394720308802,-0.89606935403373,0.9067569439079342,0.8915370306710604,1.44947033115644,1,1,0,0
1,0,1,1,-0.26827525931518514,1.782656019124047,-1.4029734653472177,-0.31262509517905596,-0.7469575945270245,1.1790679948275047,-0.3528697185813126,0.9518039209909767,0,0,0,0
1,0,0,1,-0.5178390475100202,0.5928453174271555,-0.8643652450821047,0.4220025059314855,-0.44873407551361355,-0.39818242584770214,0.20304651756841638,0.20530430574278155,2,0,0,0
1,0,0,1,-0.7674028357048552,-0.8052235781369042,-0.8643652450821047,-0.8018811291170483,-0.597845835020319,0.289599889097356,-0.6677253487898485,0.7100802360534659,0,0,1,0
1,0,1,0,-0.7674028357048552,1.1455441465593246,1.0491965578071567,-0.14160854836182482,-0.1505105565002026,1.1859535093922104,0.6598891647055638,1.6343178549321837,0,0,0,0
1,0,1,1,-0.7674028357048552,-1.0347326081129669,-1.1843006598443855,-0.746858414054113,-0.597845835020319,1.2065454674649843,-0.4519908485727469,0.8167230382317795,0,0,1,0
1,0,0,1,-0.3950378183982763,-0.4048814378854495,-0.08299660300640842,0.8592100256207551,-0.7469575945270245,-0.17141564281910054,-0.26002458254959215,1.3925941699946731,2,0,0,1
1,0,1,0,-1.7696193184555422,-0.8385755848078082,-2.025832122304861,-0.3929285171627995,1.4897187980735576,1.5960526197483682,-0.7998600522308006,-0.6513928717563376,0,0,0,0
1,1,1,1,-0.26827525931518514,-0.4767210699535741,1.2080533480641815,-1.6465541603534604,-1.194292873047141,0.5643286590036621,-0.11181897770018927,-0.9073355969842902,1,0,0,0
1,0,0,1,-1.896381877538633,-0.6226434779013175,0.5349124123707936,-1.0100751861119386,2.0861658361003794,1.925730467124902,-1.2794354765086122,-1.5329733697637298,3,0,0,0
1,0,1,0,-1.3932929711776165,-0.9756434777101789,-0.3894109820661957,0.8636713268420744,1.1914952790601467,0.6502887148111042,-1.105199370211555,-1.2841401646809982,0,0,0,0
1,0,1,0,-0.5178390475100202,0.013819063560077945,0.8513829512154273,0.6346578641476951,-0.89606935403373,0.7342431543113805,-0.45531887500034923,1.1935276059284874,0,0,0,0
1,0,0,1,-0.5178390475100202,0.6652162203980023,0.8513829512154273,-0.5460998590947544,-0.597845835020319,0.1585261155611675,0.035127373440323746,1.6983035362391719,0,0,1,0
1,0,0,1,-0.1415127002320945,0.6247806016907999,2.1560426021508654,1.1268880988999,-0.597845835020319,0.9666818519334173,1.7854217300620139,0.10221626363707846,1,0,0,0
1,1,0,1,-0.8941653947879464,0.7419553507912331,1.1414549602473374,-0.9550524710490033,0.14771296251320837,1.367136145217089,-1.241752119786576,-0.8860070365486274,1,0,0,0
1,0,1,0,-0.6446016065931114,-0.9548058523034016,0.32236123218414625,0.7298322902025016,-0.7469575945270245,1.5960526197483682,0.3497556888602915,0.702970715908245,2,0,0,0
1,0,1,1,-0.3950378183982763,-1.1416361197607674,-0.9925335879931415,1.4704082929414688,-0.7469575945270245,2.452255088273397,0.6428925455701601,1.3001704081068008,2,0,0,0
1,0,1,1,-1.6428567593724517,-1.6306414706665548,-2.244504919505805,-1.2837016610195087,0.4459364815266193,-0.4163783132731391,-2.286515736145342,-1.7320399338299153,0,0,0,0
1,0,1,1,-1.3932929711776165,1.5660745811142291,2.197142405553836,-1.900848329968648,1.4897187980735576,-0.6300475080307538,-1.7213702911252673,-1.5543019301993926,0,0,0,0
1,0,1,1,-0.3950378183982763,0.13795936449620452,-0.46139988944475446,0.25247305952136045,-0.89606935403373,0.6502887148111042,-2.1886738762944695,-1.5827400107802763,1,0,0,0
1,0,0,1,-0.26827525931518514,1.393116387227947,-0.370628292856313,-0.11037943981259116,-0.7469575945270245,-0.03961551298308509,1.00741447061387,0.31905662806631613,1,2,0,1
1,1,1,0,-1.896381877538633,-1.1729220729210845,0.6327101664673129,-0.25611527970901443,1.4897187980735576,0.9842265530548986,-0.015822592173616482,-0.6798309523372211,5,0,0,0
1,0,0,1,-0.1415127002320945,-0.7448948156277643,-0.5872245886579252,-0.87474904906526,-1.194292873047141,0.2868423905215331,-1.3431550385471098,0.9624682012088079,0,2,0,1
1,0,1,1,-0.7674028357048552,-0.7860978256388991,-0.3894109820661957,0.3565700880188058,-0.44873407551361355,0.9512386601887857,-2.220485373393375,-0.8860070365486274,1,3,0,1
